Número Documento;Fecha;Tipo;Número Registro;Nombre Comercial;Cantidad;Unidad;Peso;Valor;Modalidad;Importador;Exportador;Pais Origen;Pais Destino;Puerto Ingreso;Componente IAGT
7968179;23/8/2024 15:45;Fertilizantes;EX10059;PELICANO 20-0-24+0.35B;28500;KILOGRAMOS;28500;14193;Exportación;FRUTALES DEL SAN JUAN S.A;ABONOS DEL PACIFICO SOCIEDAD ANONIMA;COSTA RICA;NICARAGUA;Puesto Los Chiles;
7968447;22/8/2024 16:29;Fertilizantes;2871;YaraVera Amidas;28800;KILOGRAMOS;28800;18561,6;Exportación;AGRO PRO PANAMA SA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
7968448;22/8/2024 16:31;Fertilizantes;2871;YaraVera Amidas;28800;KILOGRAMOS;28800;18561,6;Exportación;AGRO PRO PANAMA SA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
7968449;22/8/2024 16:35;Fertilizantes;9510;YaraMila NitrocomplexPlus;27000;KILOGRAMOS;27000;21900;Exportación;AGRO PRO PANAMA SA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7968451;22/8/2024 16:37;Fertilizantes;9510;YaraMila NitrocomplexPlus;27000;KILOGRAMOS;27000;21900;Exportación;AGRO PRO PANAMA SA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7968454;22/8/2024 16:40;Fertilizantes;10732;Yara KCL Granular 0-0-60;27000;KILOGRAMOS;27000;14850;Exportación;AGRO PRO PANAMA SA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;CANADÁ;PANAMÁ;ADUANA DE PASO CANOAS;Potasio expresado (K2O) /
7968455;22/8/2024 16:47;Fertilizantes;10732;Yara KCL Granular 0-0-60;27000;KILOGRAMOS;27000;14850;Exportación;AGRO PRO PANAMA SA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;CANADÁ;PANAMÁ;ADUANA DE PASO CANOAS;Potasio expresado (K2O) /
7968483;23/8/2024 10:28;Fertilizantes;2871;YaraVera Amidas;18400;KILOGRAMOS;18400;10094,24;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);GUATEMALA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
7968483;23/8/2024 10:28;Fertilizantes;178;Yara Vita Zintrac;5202;LITROS;5202;20910;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;REINO UNIDO;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
7968485;23/8/2024 12:48;Fertilizantes;2871;YaraVera Amidas;24000;KILOGRAMOS;24000;13166,4;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);GUATEMALA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
7968486;23/8/2024 12:52;Fertilizantes;2871;YaraVera Amidas;24000;KILOGRAMOS;24000;13166,4;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);GUATEMALA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
7968487;23/8/2024 12:52;Fertilizantes;2871;YaraVera Amidas;24000;KILOGRAMOS;24000;13166,4;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);GUATEMALA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
7968488;23/8/2024 12:57;Fertilizantes;2871;YaraVera Amidas;24000;KILOGRAMOS;24000;13166,4;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);GUATEMALA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
7968489;23/8/2024 12:57;Fertilizantes;2871;YaraVera Amidas;24000;KILOGRAMOS;24000;13166,4;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);GUATEMALA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
7968490;23/8/2024 13:01;Fertilizantes;2871;YaraVera Amidas;24000;KILOGRAMOS;24000;13166,4;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);GUATEMALA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
7968558;26/8/2024 10:17;Fertilizantes;3259;YaraLiva Nitrabor;18360;KILOGRAMOS;18360;9914,4;Exportación;BIOAGRO INTERNATIONAL S.R.L;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;REPÚBLICA DOMINICANA;ADUANA DE LIMÓN;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
7968558;26/8/2024 10:17;Fertilizantes;3210;YaraBela Nitromag;9000;KILOGRAMOS;9000;5248;Exportación;BIOAGRO INTERNATIONAL S.R.L;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);REPÚBLICA DOMINICANA;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) /
7968558;26/8/2024 10:17;Fertilizantes;3235;YaraMila Hydran;180000;KILOGRAMOS;180000;143480;Exportación;BIOAGRO INTERNATIONAL S.R.L;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;REPÚBLICA DOMINICANA;ADUANA DE LIMÓN;Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7968558;26/8/2024 10:17;Fertilizantes;9510;YaraMila NitrocomplexPlus;81000;KILOGRAMOS;81000;68364;Exportación;BIOAGRO INTERNATIONAL S.R.L;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;REPÚBLICA DOMINICANA;ADUANA DE LIMÓN;Azufre expresado (S) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7969435;30/8/2024 14:08;Fertilizantes;4695;Limonoil 15 SL;4000;KILOGRAMOS;4000;23160;Exportación;ARYSTA LIFESCIENCE DE GUATEMALA;UPL COSTA RICA SA;COSTA RICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7969813;23/8/2024 12:08;Fertilizantes;5498;GREEN PLANTS K // K 35;17400;LITROS;17400;78200;Exportación;DOLE PHILIPPINES INC;AMVAC DE COSTA RICA SRL;COSTA RICA;FILIPINAS;ADUANA DE CALDERA;Potasio expresado (K2O) /
7969814;23/8/2024 12:17;Fertilizantes;5498;GREEN PLANTS K // K 35;17400;LITROS;17400;78200;Exportación;DOLE PHILIPPINES INC;AMVAC DE COSTA RICA SRL;COSTA RICA;FILIPINAS;ADUANA DE CALDERA;Potasio expresado (K2O) /
7970038;27/8/2024 12:36;Fertilizantes;7575;COLONOFERTIL 26-0-26;29250;KILOGRAMOS;29250;13975;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7970039;27/8/2024 12:50;Fertilizantes;7575;COLONOFERTIL 26-0-26;29250;KILOGRAMOS;29250;13975;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7970040;27/8/2024 12:55;Fertilizantes;7575;COLONOFERTIL 26-0-26;29250;KILOGRAMOS;29250;13975;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7970042;27/8/2024 13:03;Fertilizantes;8046;Colonofertil Urea Granular;29250;KILOGRAMOS;29250;14950;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;TRINIDAD Y TOBAGO;PANAMÁ;ADUANA DE PASO CANOAS;Nitrógeno Total expresado (N) /
7970043;27/8/2024 13:12;Fertilizantes;8046;Colonofertil Urea Granular;29250;KILOGRAMOS;29250;14950;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;TRINIDAD Y TOBAGO;PANAMÁ;ADUANA DE PASO CANOAS;Nitrógeno Total expresado (N) /
7970044;27/8/2024 13:17;Fertilizantes;8046;Colonofertil Urea Granular;29250;KILOGRAMOS;29250;14950;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;TRINIDAD Y TOBAGO;PANAMÁ;ADUANA DE PASO CANOAS;Nitrógeno Total expresado (N) /
7970050;28/8/2024 11:42;Fertilizantes;7575;COLONOFERTIL 26-0-26;29250;KILOGRAMOS;29250;13975;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7970051;28/8/2024 12:33;Fertilizantes;7575;COLONOFERTIL 26-0-26;13500;KILOGRAMOS;13500;6450;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7970051;28/8/2024 12:33;Fertilizantes;8142;COLONOFERTIL KCl 0-0-60;15750;KILOGRAMOS;15750;8939;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;BELARÚS (BIELORRUSIA);PANAMÁ;ADUANA DE PASO CANOAS;Potasio expresado (K2O) /
7970054;29/8/2024 12:38;Fertilizantes;8079;Colonofertil 8-40-12;29250;KILOGRAMOS;29250;19695;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7970055;29/8/2024 13:37;Fertilizantes;8079;Colonofertil 8-40-12;29250;KILOGRAMOS;29250;19695;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7970057;29/8/2024 13:48;Fertilizantes;8079;Colonofertil 8-40-12;29250;KILOGRAMOS;29250;19695;Exportación;El Colono Agropecuario S.A. ( Panama);El Colono Agropecuario S.A;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7970060;30/8/2024 9:10;Fertilizantes;1679;Folnitro 20-20-20;500;KILOGRAMOS;500;1075;Exportación;EL COLONO AGROPECUARIO, S.A (NICARAGUA);DISTRIBUIDORA INQUISA SOCIEDAD ANONIMA;COSTA RICA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Ácidos Húmicos / Azufre expresado (S) / Boro expresado (B) / Cobre expresado (Cu) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7970080;5/9/2024 6:58;Fertilizantes;9988;Colonofertil Urea;24750;KILOGRAMOS;24750;12100;Exportación;EL COLONO AGROPECUARIO, S.A (NICARAGUA);El Colono Agropecuario S.A;RUSIA (FEDERACIÓN RUSA);NICARAGUA;ADUANA DE PEÑAS BLANCAS;Nitrógeno Total expresado (N) /
7970081;5/9/2024 7:20;Fertilizantes;8142;COLONOFERTIL KCl 0-0-60;24750;KILOGRAMOS;24750;12925;Exportación;EL COLONO AGROPECUARIO, S.A (NICARAGUA);El Colono Agropecuario S.A;BELARÚS (BIELORRUSIA);NICARAGUA;ADUANA DE PEÑAS BLANCAS;Potasio expresado (K2O) /
7970082;5/9/2024 8:10;Fertilizantes;8142;COLONOFERTIL KCl 0-0-60;24750;KILOGRAMOS;24750;12925;Exportación;EL COLONO AGROPECUARIO, S.A (NICARAGUA);El Colono Agropecuario S.A;BELARÚS (BIELORRUSIA);NICARAGUA;ADUANA DE PEÑAS BLANCAS;Potasio expresado (K2O) /
7970977;28/8/2024 12:10;Fertilizantes;9309;PROAGRO 30-0-20;27000;KILOGRAMOS;27000;13866;Exportación;PRODUCTOS AGROQUIMICOS DE CENTROAMERICA S.A.;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7970978;28/8/2024 12:14;Fertilizantes;9309;PROAGRO 30-0-20;27000;KILOGRAMOS;27000;13866;Exportación;PRODUCTOS AGROQUIMICOS DE CENTROAMERICA S.A.;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971003;29/8/2024 10:48;Fertilizantes;1651;FERTICA 12-24-12 S;27000;KILOGRAMOS;27000;18246;Exportación;PRODUCTOS AGROQUIMICOS DE CENTROAMERICA S.A.;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971004;29/8/2024 10:53;Fertilizantes;EX 10036;PROAGRO 20,92-0-30-2(S);27000;KILOGRAMOS;27000;13164;Exportación;PRODUCTOS AGROQUIMICOS DE CENTROAMERICA S.A.;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971005;29/8/2024 10:57;Fertilizantes;EX 10036;PROAGRO 20,92-0-30-2(S);27000;KILOGRAMOS;27000;13164;Exportación;PRODUCTOS AGROQUIMICOS DE CENTROAMERICA S.A.;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971006;29/8/2024 11:55;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971007;29/8/2024 11:58;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971008;29/8/2024 12:09;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971009;29/8/2024 12:12;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971010;29/8/2024 12:15;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971011;29/8/2024 12:19;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971012;29/8/2024 12:24;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971013;29/8/2024 13:09;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971014;29/8/2024 13:15;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971076;2/9/2024 10:43;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971077;2/9/2024 10:50;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971078;2/9/2024 10:55;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971079;2/9/2024 10:59;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971080;2/9/2024 11:14;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971081;2/9/2024 11:17;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971082;2/9/2024 11:21;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971083;2/9/2024 11:24;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971084;2/9/2024 11:27;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971085;2/9/2024 11:31;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7971086;2/9/2024 11:34;Fertilizantes;9707;PROAGRO 15-0-15-8,3(CaO)-6(MgO);29250;KILOGRAMOS;29250;13308,75;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
7972924;26/8/2024 16:45;Fertilizantes;3210;YARABELA NITROMAG / REG MAG 3210 (FERTILIZANTES-ABONOS AGRICOLAS);3600;KILOGRAMOS;3600;2200,8;Exportación;MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);NICARAGUA;ADUANA DE PEÑAS BLANCAS;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) /
7972924;26/8/2024 16:45;Fertilizantes;9510;YARAMILA NITROCOMPLEX PLUS / REG MAG EX 9510 (FERTILIZANTES-ABONOS AGRICOLAS);2700;KILOGRAMOS;2700;2082;Exportación;MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7972924;26/8/2024 16:45;Fertilizantes;3424;YARAMILA COMPLEX / REG MAG 3424 (FERTILIZANTES-ABONOS AGRICOLAS);6300;KILOGRAMOS;6300;6155,8;Exportación;MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Manganeso expresado (Mn) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7972924;26/8/2024 16:45;Fertilizantes;3235;YARAMILA HYDRAN / REG MAG 3235 (FERTILIZANTES-ABONOS AGRICOLAS);9225;KILOGRAMOS;9225;6683;Exportación;MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7972924;26/8/2024 16:45;Fertilizantes;3259;YARALIVA NITRABOR / REG MAG 3259 (FERTILIZANTES-ABONOS AGRICOLAS);2160;KILOGRAMOS;2160;1354,08;Exportación;MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
7972959;27/8/2024 11:42;Fertilizantes;9510;YARAMILA NITROCOMPLEX PLUS / REG MAG EX 9510 (FERTILIZANTES-ABONOS AGRICOLAS);18000;KILOGRAMOS;18000;13400;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7972959;27/8/2024 11:42;Fertilizantes;3210;YARABELA NITROMAG / REG MAG 3210 (FERTILIZANTES-ABONOS AGRICOLAS);5985;KILOGRAMOS;5985;3521,84;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);NICARAGUA;ADUANA DE PEÑAS BLANCAS;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) /
7972960;27/8/2024 11:49;Fertilizantes;3259;YARALIVA NITRABOR / REG MAG 3259 (FERTILIZANTES-ABONOS AGRICOLAS);10485;KILOGRAMOS;10485;6328,28;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
